05:18:06am,55.60,29.30,30.85,
05:23:06am,55.60,29.40,31.01,
05:28:06am,55.60,29.30,30.85,
05:33:06am,55.60,29.30,30.85,
05:38:06am,55.70,29.30,30.87,
05:43:06am,55.70,29.30,30.87,
05:48:06am,55.70,29.30,30.87,
05:53:06am,55.60,29.30,30.85,
05:58:06am,55.70,29.30,30.87,
06:03:06am,55.70,29.30,30.87,
06:08:10am,55.60,29.30,30.85,
06:13:06am,55.60,29.30,30.85,
06:18:06am,55.60,29.30,30.85,
06:23:06am,55.60,29.30,30.85,
06:28:06am,55.60,29.30,30.85,
06:33:06am,55.60,29.30,30.85,
06:38:06am,55.60,29.30,30.85,
06:43:06am,55.60,29.30,30.85,
06:48:06am,55.60,29.30,30.85,
06:53:06am,55.70,29.30,30.87,
06:58:06am,55.60,29.30,30.85,
07:03:06am,55.60,29.30,30.85,
07:08:06am,55.60,29.30,30.85,
07:13:06am,55.60,29.30,30.85,
07:18:06am,55.60,29.30,30.85,
07:23:06am,55.60,29.30,30.85,
07:28:06am,55.60,29.30,30.85,
07:33:06am,55.60,29.30,30.85,
07:38:06am,55.60,29.30,30.85,
07:43:06am,55.50,29.30,30.83,
07:48:06am,55.60,29.30,30.85,
07:53:06am,55.60,29.30,30.85,
07:58:06am,55.60,29.30,30.85,
08:03:06am,55.60,29.30,30.85,
08:08:06am,55.60,29.30,30.85,
08:13:06am,55.60,29.30,30.85,
08:18:06am,55.60,29.30,30.85,
08:23:06am,55.60,29.30,30.85,
08:28:06am,55.50,29.20,30.68,
08:33:06am,55.60,29.30,30.85,
08:38:06am,55.60,29.30,30.85,
08:43:06am,55.60,29.20,30.69,
08:48:06am,55.60,29.30,30.85,
08:53:06am,55.60,29.30,30.85,
08:58:06am,55.60,29.30,30.85,
09:03:06am,55.60,29.30,30.85,
09:08:06am,55.60,29.30,30.85,
09:13:06am,55.60,29.30,30.85,
09:18:06am,55.30,29.30,30.80,
09:23:06am,55.00,29.20,30.61,
09:28:06am,55.10,29.20,30.62,
09:33:06am,55.90,29.00,30.43,
09:38:06am,56.80,29.00,30.56,
09:43:06am,56.40,29.00,30.50,
09:48:06am,56.40,29.10,30.66,
09:53:06am,56.30,29.10,30.64,
09:58:06am,56.20,29.10,30.63,
10:03:06am,56.10,29.10,30.61,
10:08:06am,52.20,29.00,29.93,
10:13:06am,48.30,28.60,28.97,
10:18:06am,48.10,28.30,28.61,
10:23:06am,48.00,28.20,28.49,
10:28:06am,47.70,28.10,28.36,
10:33:06am,47.40,28.00,28.22,
10:38:06am,47.40,28.00,28.22,
10:43:08am,47.30,28.00,28.22,
10:48:06am,47.20,28.00,28.21,
10:53:06am,46.50,28.00,28.15,
10:58:06am,45.90,27.90,28.00,
11:03:06am,45.60,27.90,27.98,
11:08:06am,45.80,27.80,27.90,
11:13:06am,45.50,27.80,27.87,
11:18:07am,47.00,27.00,27.24,
11:23:06am,46.70,25.50,25.32,
11:28:06am,55.20,24.80,24.78,
11:33:06am,53.20,24.60,24.50,
11:38:06am,56.00,24.80,24.80,
11:43:06am,57.40,25.10,25.16,
11:48:06am,59.90,25.30,25.45,
11:53:06am,57.50,25.40,25.50,
11:58:07am,52.20,25.00,24.92,
12:03:06pm,59.30,25.30,25.43,
12:08:06pm,58.60,26.20,27.08,
12:13:06pm,58.10,27.00,27.95,
12:18:06pm,57.70,27.70,28.79,
12:23:06pm,57.10,28.20,29.41,
12:28:06pm,59.50,28.20,29.69,
12:33:06pm,53.60,27.70,28.42,
12:38:06pm,58.00,27.40,28.43,
12:43:06pm,63.00,27.20,28.58,
12:48:06pm,64.30,27.10,28.54,
12:53:06pm,58.60,26.50,27.40,
12:58:06pm,63.90,26.30,27.44,
01:03:06pm,66.80,26.50,27.86,
01:08:06pm,67.20,26.70,28.17,
01:13:06pm,66.90,26.90,28.45,
01:18:06pm,66.40,27.20,28.87,
01:23:06pm,65.70,27.30,28.97,
01:28:06pm,65.20,27.40,29.08,
01:33:06pm,64.70,27.60,29.34,
01:38:06pm,59.80,27.60,28.86,
01:43:06pm,59.30,26.90,27.91,
01:48:06pm,65.00,26.70,28.03,
01:53:06pm,65.90,26.80,28.23,
01:58:06pm,64.70,27.20,28.73,
02:03:06pm,63.40,27.40,28.91,
02:08:06pm,55.10,27.40,28.19,
02:13:06pm,62.00,26.90,28.09,
02:18:06pm,65.40,26.80,28.19,
02:23:06pm,64.50,27.10,28.56,
02:28:06pm,63.30,27.40,28.90,
02:33:06pm,62.60,27.70,29.28,
02:38:06pm,60.90,27.30,28.54,
02:43:08pm,64.00,27.20,28.67,
02:48:13pm,63.40,27.40,28.91,
02:53:13pm,62.00,27.30,28.64,
02:58:06pm,54.30,26.20,26.90,
03:03:06pm,57.30,25.30,25.38,
03:08:06pm,59.20,25.00,25.10,
03:13:07pm,52.30,24.60,24.48,
03:18:06pm,55.40,24.40,24.34,
03:23:06pm,61.80,25.30,25.50,
03:28:06pm,60.50,25.70,25.91,
03:33:06pm,58.90,26.10,26.99,
03:38:06pm,61.10,26.30,27.30,
03:43:06pm,58.00,26.40,27.26,
03:48:06pm,59.10,26.40,27.32,
03:53:06pm,57.30,26.40,27.23,
03:58:06pm,54.30,26.60,27.28,
04:03:06pm,57.30,26.50,27.33,
04:08:06pm,58.20,26.60,27.49,
04:13:06pm,55.60,26.70,27.45,
04:18:06pm,60.20,26.80,27.85,
04:23:06pm,60.60,27.20,28.39,
04:28:06pm,58.80,27.30,28.37,
04:33:06pm,59.10,27.20,28.27,
04:38:06pm,59.30,27.30,28.41,
04:43:06pm,59.90,27.40,28.59,
04:48:06pm,57.70,27.40,28.41,
04:53:06pm,60.50,27.50,28.78,
04:58:06pm,59.00,27.60,28.78,
05:03:06pm,55.90,27.50,28.38,
05:08:06pm,54.60,27.30,28.04,
05:13:06pm,54.00,27.10,27.78,
05:18:06pm,54.40,26.70,27.38,
05:23:06pm,55.90,26.60,27.36,
05:28:06pm,56.40,26.60,27.39,
05:33:06pm,56.70,26.40,27.20,
05:38:06pm,53.10,26.30,26.94,
05:43:06pm,58.00,26.50,27.37,
05:48:06pm,56.10,26.50,27.27,
05:53:06pm,57.10,26.40,27.22,
05:58:06pm,54.10,26.20,26.89,
06:03:06pm,56.40,26.40,27.18,
06:08:06pm,59.10,26.50,27.43,
06:13:06pm,55.70,26.60,27.35,
06:18:06pm,56.30,26.60,27.39,
06:23:06pm,58.30,26.50,27.39,
06:28:06pm,55.90,26.60,27.36,
06:33:06pm,58.60,26.60,27.51,
06:38:06pm,58.00,26.80,27.71,
06:43:06pm,54.80,26.60,27.30,
06:48:06pm,59.40,26.60,27.56,
06:53:06pm,60.50,26.60,27.62,
06:58:06pm,54.70,26.60,27.30,
07:03:06pm,59.10,26.30,27.21,
07:08:06pm,59.80,25.90,26.11,
07:13:06pm,63.40,25.60,25.87,
07:18:06pm,63.00,25.40,25.64,
07:23:06pm,64.20,25.20,25.45,
07:28:06pm,64.30,25.40,25.67,
07:33:06pm,64.60,25.30,25.57,
07:38:06pm,65.70,25.50,25.82,
07:43:06pm,63.90,25.20,25.44,
07:48:06pm,66.90,25.20,25.52,
07:53:06pm,63.20,25.40,25.65,
07:58:06pm,66.30,25.40,25.73,
08:03:06pm,62.40,25.50,25.73,
08:08:06pm,65.80,25.40,25.71,
08:13:06pm,66.00,25.60,25.94,
08:18:06pm,64.90,25.50,25.80,
08:23:06pm,66.30,25.60,25.95,
08:28:06pm,63.20,25.50,25.76,
08:33:06pm,65.90,25.50,25.83,
08:38:06pm,60.40,25.50,25.68,
08:43:06pm,64.60,25.10,25.35,
08:48:06pm,66.80,25.30,25.63,
08:53:06pm,64.30,25.50,25.78,
08:58:06pm,64.90,25.20,25.47,
09:03:06pm,66.70,25.30,25.63,
09:08:06pm,63.40,25.50,25.76,
09:13:08pm,65.00,25.40,25.69,
09:18:06pm,65.80,25.50,25.82,
09:23:06pm,61.20,25.00,25.15,
09:28:06pm,65.70,24.90,25.16,
09:33:06pm,66.60,25.10,25.40,
09:38:06pm,63.60,25.40,25.66,
09:43:06pm,64.50,25.00,25.24,
09:48:06pm,66.50,25.10,25.40,
09:53:06pm,65.60,25.30,25.60,
09:58:06pm,65.20,25.50,25.81,
10:03:06pm,62.00,25.50,25.72,
10:08:06pm,63.70,25.30,25.55,
10:13:06pm,65.30,25.30,25.59,
10:18:06pm,61.20,25.50,25.70,
10:23:06pm,63.20,25.00,25.21,
10:28:06pm,66.20,25.00,25.28,
10:33:06pm,65.40,25.30,25.59,
10:38:06pm,62.60,25.40,25.63,
10:43:06pm,63.30,25.30,25.54,
10:48:06pm,65.20,25.30,25.59,
10:53:06pm,64.00,25.50,25.78,
10:58:06pm,61.30,25.20,25.38,
11:03:06pm,65.30,25.10,25.37,
11:08:06pm,65.10,25.30,25.59,
11:13:06pm,60.90,25.50,25.70,
11:18:06pm,64.20,25.40,25.67,
11:23:06pm,64.10,25.50,25.78,
11:28:06pm,59.70,25.50,25.66,
11:33:06pm,64.40,25.20,25.46,
11:38:06pm,65.10,25.30,25.59,
11:43:06pm,63.00,25.60,25.86,
11:48:06pm,64.00,25.40,25.67,
11:53:06pm,64.60,25.50,25.79,
11:58:06pm,59.40,25.50,25.66,
